2020/06/18 20:16:13 [error] 19#19: *912 client intended to send too large body: 1218334 bytes, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/update.php?action=upload-plugin HTTP/1.1", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/plugin-install.php"
Stack trace:
#0 /var/www/html/wp-content/plugins/elementor-pro/modules/theme-builder/classes/conditions-manager.php(180): ElementorPro\Modules\ThemeBuilder\Classes\Conditions_Manager->save_conditions(NULL, Array)
#1 [internal function]: ElementorPro\Modules\ThemeBuilder\Classes\Conditions_Manager->ajax_save_theme_template_conditions(Array, Object(Elementor\Core\Common\Modules\Ajax\Module))
#2 /var/www/html/wp-content/plugins/elementor/core/common/modules/ajax/module.php(171): call_user_func(Array, Array, Object(Elementor\Core\Common\Modules\Ajax\Module))
#3 /var/www/html/wp-includes/class-wp-hook.php(287): Elementor\Core\Common\Modules\Ajax\Module->handle_ajax_request('')
#4 /var/www/html/wp-includes/class-wp-hook.php(311): WP_Hook->apply_filters('', Array)
#5 /var/www/html/wp-includes/plugin.php(478): WP_Hook->do_action(Array)
#6 /var/www/h in /var/www/html/wp-content/plugins/elementor-pro/modules/theme-builder/classes/conditions-manager.php on line 259" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post.php?post=538&action=elementor"
2020/07/14 20:38:51 [error] 20#20: *1716 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post.php?post=508&action=edit"
2020/07/14 20:52:01 [error] 20#20: *1893 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/14 20:53:25 [error] 20#20: *1893 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/14 20:58:19 [error] 20#20: *1942 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post-new.php"
2020/07/14 20:59:52 [error] 20#20: *1964 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/14 21:02:15 [error] 20#20: *1964 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
